letter,error,position,length
B,80,1120,2000
S,94,1280,2000
D,47,1440,2000
N,108,1600,2000
V,54,1760,2000
Q,9,1920,2000
K,197,2080,2000
A,157,2240,2000
P,64,2400,2000
O,136,2560,2000
I,62,2720,2000
Y,166,2880,2000
F,101,3040,2000
M,166,3200,2000
E,110,3360,2000
G,81,3520,2000
C,92,3680,2000
Z,49,3840,2000
Y,89,0,2000
F,144,160,2000
C,19,320,2000
H,198,480,2000
T,298,640,2000
Z,48,800,2000
B,154,960,2000
X,50,1120,2000
I,11,1280,2000
M,24,1440,2000
A,19,1600,2000
Q,7,1760,2000
G,24,1920,2000
U,26,2080,2000
D,40,2240,2000
P,32,2400,2000
V,14,2560,2000
O,71,2720,2000
S,118,2880,2000
W,58,3040,2000
E,43,3200,2000
J,22,3360,2000
R,78,3520,2000
L,199,3680,2000
N,64,3840,2000
A,78,960,2000
B,66,2560,2000
C,70,1760,2000
D,226,480,2000
E,33,2720,2000
F,71,3680,2000
G,96,3200,2000
H,79,3360,2000
I,53,2240,2000
J,13,320,2000
K,218,160,2000
L,127,2400,2000
M,12,0,2000
N,36,1120,2000
O,18,-1,2000
P,33,1600,2000
Q,346,3520,2000
R,24,2880,2000
S,267,3840,2000
T,268,1280,2000
U,112,1440,2000
V,425,640,2000
W,132,1920,2000
X,28,3040,2000
Y,194,800,2000
Z,120,2080,2000
E,227,0,2000
V,39,160,2000
F,140,320,2000
J,216,480,2000
C,46,640,2000
M,46,800,2000
U,153,960,2000
G,156,1120,2000
B,244,1280,2000
X,36,1440,2000
W,149,1600,2000
R,123,1760,2000
Z,76,1920,2000
P,78,2080,2000
Y,40,2240,2000
H,81,2400,2000
D,99,2560,2000
S,50,2720,2000
N,154,2880,2000
I,76,3040,2000
A,184,3360,2000
K,180,3520,2000
L,107,3680,2000
Q,70,3200,2000
O,112,3840,2000
P,42,0,2000
Y,145,160,2000
G,24,320,2000
R,19,480,2000
I,91,640,2000
K,19,800,2000
L,155,960,2000
D,216,1120,2000
N,14,1280,2000
Z,3,1440,2000
B,105,1600,2000
A,69,1760,2000
V,21,1920,2000
F,80,2080,2000
H,10,2240,2000
O,3,2400,2000
S,59,2560,2000
E,10,2720,2000
X,23,2880,2000
T,132,3040,2000
U,31,3200,2000
Q,20,3360,2000
J,39,3520,2000
C,76,3680,2000
M,101,3840,2000
D,37,0,2000
W,106,160,2000
P,54,320,2000
S,73,480,2000
G,140,640,2000
V,36,800,2000
J,117,1600,2000
N,84,1760,2000
F,123,1920,2000
B,135,2080,2000
E,11,2240,2000
T,132,2400,2000
R,128,2560,2000
I,31,2720,2000
L,25,2880,2000
Q,39,3040,2000
Z,45,3200,2000
A,18,3360,2000
U,76,3520,2000
Y,39,3680,2000
M,21,3840,2000
F,183,0,2000
M,120,160,2000
L,68,320,2000
U,4,480,2000
J,114,640,2000
Q,58,800,2000
C,19,960,2000
E,82,1120,2000
Z,18,1280,2000
X,23,2240,2000
R,64,2400,2000
K,19,2560,2000
A,22,2720,2000
S,81,2880,2000
O,29,3040,2000
G,83,3200,2000
W,49,3360,2000
N,64,3520,2000
V,4,3680,2000
P,29,1920,2000
D,22,2080,2000
T,38,1600,2000
Y,83,1760,2000
B,65,3840,2000
R,120,0,2000
M,58,160,2000
A,20,320,2000
P,20,480,2000
E,46,640,2000
W,20,800,2000
U,46,960,2000
D,220,1120,2000
T,220,1280,2000
H,120,1440,2000
Y,120,1600,2000
B,20,1760,2000
Q,20,1920,2000
S,420,3040,2000
O,120,3200,2000
K,120,3360,2000
I,120,3520,2000
J,20,2400,2000
L,20,2720,2000
G,20,2880,2000
C,20,2560,2000
Z,20,3680,2000
F,20,3840,2000
R,413,0,2000
K,111,160,2000
O,27,320,2000
X,15,480,2000
D,176,640,2000
F,60,800,2000
G,85,960,2000
A,150,1120,2000
S,28,1440,2000
J,7,1600,2000
T,98,1760,2000
V,34,1920,2000
M,168,2080,2000
W,42,2240,2000
Q,25,2400,2000
E,261,2560,2000
H,89,2720,2000
U,53,2880,2000
Y,21,3040,2000
P,55,3200,2000
N,105,3360,2000
Z,33,3520,2000
C,123,3840,2000
L,142,3680,2000
T,184,0,2000
L,51,160,2000
O,129,320,2000
X,95,480,2000
F,72,640,2000
V,66,800,2000
Q,21,960,2000
Y,40,1760,2000
I,23,1920,2000
S,33,2400,2000
D,20,2560,2000
W,27,2720,2000
E,2,2880,2000
B,46,3040,2000
C,67,3200,2000
N,46,3360,2000
A,25,3520,2000
Z,0,3680,2000
G,44,1600,2000
J,4,2240,2000
M,68,1120,2000
P,34,1280,2000
K,95,1440,2000
U,18,2080,2000
H,75,-1,2000
R,55,3840,2000
Z,0,3680,2000
D,168,0,2000
T,24,160,2000
X,32,320,2000
Q,24,480,2000
L,16,640,2000
O,100,800,2000
W,24,960,2000
N,46,1120,2000
J,10,1280,2000
G,128,1440,2000
P,180,1600,2000
H,150,1760,2000
A,4,2560,2000
Z,28,2720,2000
Y,54,2880,2000
M,24,3040,2000
R,138,3200,2000
S,128,3360,2000
B,96,3520,2000
I,93,3680,2000
U,48,2240,2000
K,50,2400,2000
C,78,1920,2000
V,30,2080,2000
F,135,3840,2000
P,181,0,2000
R,116,160,2000
U,51,320,2000
F,76,480,2000
K,19,640,2000
G,104,800,2000
Q,20,960,2000
X,28,1120,2000
M,107,1280,2000
D,132,1440,2000
C,3,1600,2000
J,18,1760,2000
S,52,1920,2000
A,86,2080,2000
T,250,2240,2000
W,32,2400,2000
E,56,2560,2000
Y,22,2720,2000
B,41,2880,2000
H,74,3040,2000
I,92,3200,2000
O,150,3360,2000
N,135,3520,2000
Z,5,3680,2000
L,99,3840,2000
T,278,0,2000
P,63,160,2000
J,95,320,2000
N,23,480,2000
Z,75,960,2000
O,40,1120,2000
D,31,3200,2000
S,30,3360,2000
F,25,2240,2000
R,31,2400,2000
V,78,2560,2000
W,120,3520,2000
U,74,3680,2000
E,199,3840,2000
G,712,0,2000
B,191,160,2000
P,128,320,2000
X,25,640,2000
Y,85,800,2000
I,173,960,2000
M,224,1120,2000
Z,27,1280,2000
O,1229,1440,2000
K,130,1760,2000
R,112,1920,2000
A,193,2080,2000
Q,31,2240,2000
V,26,2400,2000
J,40,2560,2000
H,120,2720,2000
C,150,2880,2000
W,24,3040,2000
E,16,3200,2000
U,44,3360,2000
T,488,3520,2000
L,153,3680,2000
S,609,3840,2000
A,848,2720,2000
B,67,3680,2000
C,44,2880,2000
D,67,320,2000
E,328,800,2000
F,27,480,2000
G,430,3840,2000
H,59,960,2000
J,91,3360,2000
K,69,2560,2000
L,68,1920,2000
M,143,160,2000
N,175,2080,2000
O,759,1280,2000
P,1,1760,2000
Q,19,0,2000
R,227,640,2000
S,88,3520,2000
T,294,1440,2000
U,20,2400,2000
V,18,3200,2000
W,6,1120,2000
X,43,1600,2000
Y,127,2240,2000
Z,51,3040,2000
A,29,1600,2000
B,49,3360,2000
C,58,320,2000
D,3,960,2000
E,79,2880,2000
F,229,3840,2000
H,89,3520,2000
I,13,2080,2000
J,74,1120,2000
K,70,0,2000
L,106,800,2000
M,48,2560,2000
N,88,2400,2000
O,67,640,2000
P,32,2240,2000
Q,35,480,2000
R,40,1920,2000
S,110,1440,2000
T,129,3200,2000
U,36,1760,2000
V,61,1280,2000
W,65,3040,2000
X,34,3680,2000
Y,74,2720,2000
Z,87,160,2000
D,91,0,2000
H,76,160,2000
R,79,320,2000
S,60,480,2000
O,33,640,2000
C,101,800,2000
J,56,960,2000
X,28,2400,2000
N,75,2560,2000
V,25,2720,2000
B,74,2880,2000
P,78,3040,2000
F,40,2240,2000
Z,23,3360,2000
W,149,3200,2000
U,50,3680,2000
Q,66,1440,2000
M,46,1280,2000
Y,61,3520,2000
L,12,2080,2000
G,14,1600,2000
A,25,1760,2000
I,16,1920,2000
E,2,-1,2000
K,131,3840,2000
D,226,0,2000
P,110,160,2000
N,53,320,2000
X,148,480,2000
Q,126,640,2000
K,286,800,2000
L,296,960,2000
S,20,1120,2000
G,46,1280,2000
M,91,1440,2000
U,59,1600,2000
T,326,1760,2000
I,86,1920,2000
C,38,2080,2000
R,113,2240,2000
Y,24,2400,2000
V,42,2560,2000
A,76,2720,2000
O,97,2880,2000
Z,94,3040,2000
W,95,3200,2000
E,76,3360,2000
J,70,3520,2000
B,110,3680,2000
F,65,3840,2000
D,195,0,2000
G,22,160,2000
C,21,320,2000
I,88,480,2000
V,38,640,2000
R,129,800,2000
T,141,960,2000
N,73,1120,2000
W,88,1280,2000
Z,16,1440,2000
M,95,1600,2000
L,252,1760,2000
Y,74,2240,2000
J,94,2400,2000
B,17,2560,2000
P,33,2880,2000
H,31,3040,2000
Q,4,3200,2000
S,78,3360,2000
X,11,3680,2000
A,40,3520,2000
F,12,1920,2000
O,17,2080,2000
K,11,2720,2000
U,17,3840,2000
C,137,0,2000
F,43,160,2000
E,102,320,2000
S,189,480,2000
R,54,640,2000
V,37,800,2000
B,96,960,2000
Z,15,1120,2000
U,42,1280,2000
Y,3,1440,2000
G,36,1600,2000
O,47,1760,2000
K,13,1920,2000
D,8,2560,2000
M,111,2720,2000
X,12,2880,2000
Q,22,3040,2000
J,35,3200,2000
A,59,2240,2000
N,44,2400,2000
T,130,3360,2000
P,51,3520,2000
W,62,3680,2000
I,36,3840,2000
K,232,0,2000
D,212,160,2000
J,204,320,2000
T,118,480,2000
A,114,640,2000
P,108,800,2000
N,104,960,2000
X,76,1120,2000
M,48,1280,2000
Z,38,1440,2000
S,32,1600,2000
U,30,1760,2000
R,24,1920,2000
Q,24,2080,2000
W,22,2240,2000
Y,20,2560,2000
G,0,2720,2000
C,4,2880,2000
H,4,3040,2000
O,6,3200,2000
I,18,2400,2000
E,26,3360,2000
V,30,3520,2000
L,34,3680,2000
F,34,3840,2000
G,308,0,2000
D,126,160,2000
K,98,320,2000
I,29,480,2000
X,18,800,2000
R,14,960,2000
J,6,640,2000
S,6,1920,2000
H,1,1760,2000
M,7,1440,2000
L,11,1600,2000
C,14,2560,2000
V,19,2720,2000
P,22,2400,2000
W,24,2240,2000
Y,32,3360,2000
Z,50,2880,2000
N,54,3040,2000
Q,61,2080,2000
O,64,3200,2000
T,64,3520,2000
U,65,3680,2000
E,72,1120,2000
A,76,1280,2000
B,2,-1,2000
F,78,3840,2000
G,190,0,2000
R,37,160,2000
J,11,320,2000
L,59,480,2000
K,37,640,2000
N,19,800,2000
T,37,960,2000
P,47,1120,2000
H,10,1280,2000
Y,10,1440,2000
U,41,1600,2000
B,11,1760,2000
W,19,1920,2000
C,8,2080,2000
Q,14,2400,2000
I,65,2560,2000
M,34,2720,2000
O,4,2880,2000
E,139,3040,2000
A,43,3200,2000
D,8,3360,2000
X,65,3520,2000
Z,14,3680,2000
S,73,3840,2000
Q,21,0,2000
M,74,160,2000
G,156,320,2000
I,187,480,2000
X,174,640,2000
R,142,800,2000
Y,116,960,2000
W,141,1120,2000
N,74,1280,2000
P,64,1440,2000
V,27,1600,2000
D,83,1760,2000
K,128,2080,2000
E,84,2240,2000
H,59,2400,2000
C,32,2560,2000
U,80,2720,2000
T,96,2880,2000
J,15,3040,2000
Z,54,3200,2000
L,78,3360,2000
S,60,3520,2000
F,38,3680,2000
O,121,3840,2000
W,429,2880,2000
R,443,640,2000
E,376,0,2000
Q,60,160,2000
P,237,320,2000
T,231,480,2000
H,199,800,2000
Y,327,960,2000
D,266,1120,2000
M,178,1280,2000
S,73,1440,2000
K,74,1600,2000
V,77,1760,2000
U,85,1920,2000
I,74,3040,2000
X,91,2560,2000
Z,75,2720,2000
C,86,2240,2000
A,214,2400,2000
J,234,3200,2000
L,183,3360,2000
O,173,3520,2000
G,169,3680,2000
F,154,3840,2000
B,1,-1,2000
P,70,0,2000
S,20,160,2000
Y,35,320,2000
G,5,2720,2000
E,70,2880,2000
J,55,3040,2000
U,45,3200,2000
L,0,3360,2000
A,10,3520,2000
R,30,3680,2000
T,20,2400,2000
C,38,3840,2000
W,11,480,2000
X,77,1760,2000
A,268,2720,2000
D,135,160,2000
G,55,1120,2000
H,57,2240,2000
I,127,640,2000
J,14,3200,2000
K,229,3680,2000
L,245,1440,2000
M,272,0,2000
N,420,3840,2000
O,238,320,2000
P,18,960,2000
Q,36,1600,2000
R,132,3520,2000
T,28,3040,2000
U,16,480,2000
V,46,2880,2000
W,7,2400,2000
X,42,1760,2000
Y,151,1280,2000
Y,40,0,2000
L,164,160,2000
H,112,320,2000
P,78,480,2000
J,167,640,2000
V,71,800,2000
Z,55,960,2000
S,129,1120,2000
M,46,1280,2000
Q,9,1440,2000
E,36,1600,2000
F,11,1760,2000
N,191,1920,2000
C,56,2080,2000
I,58,2240,2000
K,33,2400,2000
W,3,2560,2000
U,12,2720,2000
T,120,2880,2000
D,55,3040,2000
A,112,3200,2000
X,36,3360,2000
R,93,3520,2000
B,50,3680,2000
G,33,3840,2000
T,17,0,2000
Y,76,160,2000
H,51,320,2000
F,72,480,2000
R,21,640,2000
P,77,800,2000
J,65,960,2000
U,39,1120,2000
S,82,1280,2000
L,56,1440,2000
D,40,1600,2000
I,66,1760,2000
X,34,1920,2000
V,10,2080,2000
O,40,2240,2000
M,16,2400,2000
B,70,2720,2000
Q,14,2880,2000
C,12,3040,2000
Z,28,3200,2000
E,45,3360,2000
K,40,3520,2000
W,86,3680,2000
G,85,3840,2000
A,77,2560,2000
V,35,0,2000
F,54,160,2000
H,49,320,2000
W,77,480,2000
N,74,640,2000
A,44,800,2000
E,24,960,2000
T,149,1120,2000
X,7,1280,2000
U,52,1440,2000
L,54,1600,2000
M,36,1760,2000
Y,11,1920,2000
D,73,2080,2000
I,126,2240,2000
B,66,2400,2000
R,68,2560,2000
Z,5,2720,2000
K,57,2880,2000
P,120,3040,2000
Q,31,3200,2000
O,137,3360,2000
G,66,3520,2000
J,64,3680,2000
S,92,3840,2000
I,220,0,2000
K,91,160,2000
G,148,320,2000
N,112,480,2000
H,50,640,2000
E,212,800,2000
F,83,960,2000
D,204,1120,2000
B,44,1280,2000
V,74,1440,2000
L,74,1600,2000
M,51,2720,2000
Y,74,1760,2000
U,79,1920,2000
Q,76,2080,2000
O,74,2240,2000
R,74,2400,2000
A,71,2560,2000
S,20,2880,2000
T,312,3040,2000
W,37,3200,2000
P,77,3360,2000
J,161,3520,2000
C,54,3680,2000
Z,43,3840,2000
K,112,0,2000
W,68,160,2000
F,46,320,2000
Y,64,480,2000
X,100,640,2000
V,64,800,2000
C,85,960,2000
Q,64,1120,2000
B,76,1280,2000
S,88,1440,2000
E,37,1600,2000
O,55,1760,2000
N,52,1920,2000
M,70,2080,2000
D,4,2240,2000
R,31,2400,2000
H,4,2560,2000
U,14,2720,2000
J,58,2880,2000
Z,25,3040,2000
L,145,3200,2000
G,82,3360,2000
P,43,3520,2000
I,13,3680,2000
A,5,3840,2000
R,3,0,2000
G,14,160,2000
H,82,320,2000
Z,29,480,2000
I,63,640,2000
C,12,960,2000
V,30,1120,2000
S,8,1280,2000
E,3,1440,2000
N,6,1600,2000
W,4,1760,2000
Y,10,1920,2000
M,23,2080,2000
K,71,3200,2000
A,27,3360,2000
D,33,3520,2000
F,56,2880,2000
B,50,3040,2000
J,24,800,2000
T,8,2240,2000
L,156,2720,2000
P,26,2400,2000
Q,50,2560,2000
U,11,3680,2000
O,33,3840,2000
F,27,0,2000
W,49,160,2000
D,8,320,2000
C,41,480,2000
I,72,800,2000
M,6,1280,2000
K,5,1440,2000
Y,32,1600,2000
E,22,1760,2000
P,34,1920,2000
N,77,2240,2000
O,36,2400,2000
G,213,2560,2000
J,55,2720,2000
L,173,2880,2000
V,56,3040,2000
A,17,3200,2000
X,31,3360,2000
R,37,3520,2000
S,136,3680,2000
Z,25,3840,2000
A,33,320,2000
B,24,1920,2000
C,12,2560,2000
D,15,160,2000
E,30,480,2000
F,15,2400,2000
G,35,3040,2000
H,4,3680,2000
I,17,1600,2000
J,2,3520,2000
K,9,2720,2000
L,31,1120,2000
M,2,3360,2000
N,7,640,2000
O,2,2880,2000
P,39,2080,2000
R,77,1280,2000
S,34,2240,2000
T,11,3840,2000
U,19,960,2000
V,44,1440,2000
W,16,3200,2000
X,59,800,2000
Y,4,1760,2000
Z,44,0,2000
P,122,0,2000
F,32,160,2000
L,26,320,2000
K,12,480,2000
Y,16,640,2000
R,192,800,2000
V,22,960,2000
Q,56,1120,2000
J,18,1280,2000
C,14,1440,2000
U,28,1600,2000
G,14,1760,2000
T,28,1920,2000
B,56,2080,2000
H,76,2240,2000
W,16,2400,2000
Z,72,2560,2000
S,2,2720,2000
D,14,2880,2000
O,28,3040,2000
X,70,3200,2000
E,94,3360,2000
A,8,3520,2000
M,34,3680,2000
N,78,3840,2000
G,91,0,2000
Q,256,160,2000
H,85,320,2000
E,11,480,2000
R,122,640,2000
Y,125,800,2000
K,67,960,2000
X,40,1120,2000
Z,62,1280,2000
A,79,1440,2000
D,80,1600,2000
V,74,1760,2000
O,151,1920,2000
M,94,2080,2000
U,102,2240,2000
J,85,2400,2000
S,50,2560,2000
T,142,2720,2000
L,76,2880,2000
B,181,3040,2000
F,159,3200,2000
C,121,3360,2000
W,226,3520,2000
I,235,3680,2000
P,272,3840,2000
R,20,0,2000
E,20,160,2000
H,60,320,2000
D,20,480,2000
M,20,640,2000
G,220,800,2000
K,70,960,2000
V,20,1120,2000
X,70,1280,2000
P,70,1440,2000
U,20,1600,2000
Y,20,1760,2000
T,70,1920,2000
N,70,2080,2000
A,20,2240,2000
S,70,2400,2000
I,70,2560,2000
O,20,2720,2000
Z,20,2880,2000
W,20,3040,2000
B,20,3200,2000
F,70,3360,2000
Q,70,3520,2000
J,5,3680,2000
C,5,3840,2000
J,391,0,2000
E,262,160,2000
F,158,320,2000
K,152,480,2000
Q,89,640,2000
A,72,2400,2000
P,61,2560,2000
N,59,2720,2000
R,44,2880,2000
D,42,960,2000
B,30,1120,2000
I,16,1280,2000
H,15,3040,2000
O,7,3200,2000
M,16,1920,2000
W,32,2240,2000
V,60,1760,2000
L,66,3680,2000
S,68,3360,2000
G,74,3520,2000
Z,75,3840,2000
C,79,1440,2000
A,244,0,2000
W,8,160,2000
G,52,320,2000
Q,4,480,2000
J,136,640,2000
X,4,800,2000
L,61,960,2000
N,112,1120,2000
T,97,1280,2000
B,19,1440,2000
Y,55,1600,2000
F,70,1760,2000
U,47,1920,2000
O,46,2080,2000
H,43,2240,2000
I,16,2400,2000
K,23,2560,2000
M,13,2720,2000
E,91,2880,2000
S,49,3040,2000
D,163,3200,2000
Z,22,3360,2000
R,25,3520,2000
V,44,3680,2000
P,26,3840,2000
A,40,3200,2000
B,232,1280,2000
C,120,160,2000
D,240,480,2000
E,360,3840,2000
F,136,1600,2000
G,100,1120,2000
H,304,2240,2000
I,128,1920,2000
J,128,1440,2000
K,232,1760,2000
L,36,2720,2000
M,12,800,2000
N,636,960,2000
O,216,3040,2000
Q,20,2400,2000
R,66,640,2000
S,40,2880,2000
T,188,3360,2000
U,146,320,2000
V,12,0,2000
W,148,3680,2000
X,98,2080,2000
Y,94,3520,2000
Z,34,2560,2000
C,275,0,2000
G,113,160,2000
X,108,320,2000
R,161,480,2000
K,122,640,2000
L,149,800,2000
M,107,960,2000
Q,94,1120,2000
S,98,1440,2000
U,111,2400,2000
E,92,2560,2000
I,98,1600,2000
H,101,2720,2000
V,83,2880,2000
Z,53,2240,2000
A,82,1280,2000
O,77,3040,2000
N,80,3200,2000
T,111,3360,2000
Y,79,3520,2000
W,108,3680,2000
J,108,1920,2000
P,73,2080,2000
D,126,3840,2000
G,172,0,2000
O,198,160,2000
R,217,320,2000
L,125,480,2000
J,40,640,2000
U,69,800,2000
T,12,960,2000
W,2,1440,2000
F,17,1600,2000
M,96,1920,2000
E,80,2080,2000
D,102,2240,2000
C,3,2400,2000
N,48,2560,2000
A,1,2720,2000
V,70,2880,2000
Y,10,3040,2000
K,45,3200,2000
B,48,3360,2000
H,13,3680,2000
Z,11,3520,2000
S,34,3840,2000
A,466,2560,2000
B,541,1440,2000
C,536,2720,2000
D,684,-1,2000
E,610,2080,2000
F,503,1280,2000
G,469,3360,2000
H,606,960,2000
I,466,3040,2000
J,554,800,2000
K,542,2400,2000
L,447,1760,2000
M,516,480,2000
N,512,3840,2000
O,557,3520,2000
P,501,640,2000
Q,463,3200,2000
R,606,1920,2000
S,512,3680,2000
T,608,0,2000
U,503,160,2000
V,531,320,2000
W,593,2880,2000
X,527,2240,2000
Y,508,1600,2000
Z,450,1120,2000
W,120,0,2000
L,145,160,2000
A,178,320,2000
M,36,640,2000
U,56,800,2000
O,136,960,2000
X,102,1120,2000
F,144,1280,2000
Z,106,1440,2000
S,53,1600,2000
E,65,1760,2000
Y,228,1920,2000
R,341,2080,2000
H,224,2240,2000
G,168,2400,2000
Q,116,2560,2000
J,210,2720,2000
K,141,2880,2000
D,178,3040,2000
V,111,3200,2000
C,136,3360,2000
N,98,3520,2000
P,53,3680,2000
I,91,3840,2000
N,158,0,2000
E,64,160,2000
B,93,320,2000
M,50,480,2000
A,2,640,2000
W,16,800,2000
O,22,960,2000
F,16,1120,2000
I,8,1280,2000
T,104,1440,2000
X,35,1600,2000
Z,27,1760,2000
V,26,1920,2000
Y,20,2880,2000
Q,20,3040,2000
D,81,3200,2000
U,13,3360,2000
C,50,3520,2000
L,62,3680,2000
K,22,2720,2000
S,30,2400,2000
J,4,2560,2000
G,80,3840,2000
A,321,1280,2000
B,330,2080,2000
C,232,2560,2000
D,222,1760,2000
E,335,1120,2000
F,321,0,2000
G,316,3040,2000
H,294,2720,2000
I,321,640,2000
J,270,1920,2000
K,322,3840,2000
L,334,3680,2000
M,532,160,2000
N,352,1440,2000
O,332,1600,2000
P,222,960,2000
Q,128,800,2000
R,232,2240,2000
S,324,3520,2000
T,341,2880,2000
U,534,3200,2000
V,132,2400,2000
W,134,320,2000
X,132,3360,2000
Y,138,480,2000
Z,106,-1,2000
Y,50,160,2000
A,50,320,2000
I,71,480,2000
C,46,640,2000
H,40,800,2000
R,53,960,2000
E,24,1120,2000
D,31,1280,2000
X,78,1440,2000
N,49,1600,2000
O,47,1760,2000
G,37,1920,2000
M,45,2240,2000
U,59,2400,2000
S,67,2720,2000
W,51,2880,2000
Z,41,3040,2000
B,96,3360,2000
T,44,3520,2000
F,27,3840,2000
K,244,3680,2000
P,75,2560,2000
V,44,3200,2000
G,18,0,2000
R,11,160,2000
T,9,320,2000
J,9,480,2000
S,5,640,2000
X,12,800,2000
H,15,960,2000
W,19,1120,2000
F,37,1280,2000
K,56,1440,2000
V,64,1600,2000
Z,75,1760,2000
Y,73,2080,2000
U,72,2240,2000
B,80,2400,2000
I,60,2560,2000
C,58,2720,2000
N,34,3040,2000
M,40,3200,2000
O,26,3360,2000
D,12,3520,2000
L,56,3680,2000
E,14,2880,2000
A,40,3840,2000
